client_id,days_since_activation,inactive_days,creation_date,mambu_state,first_transaction_date,last_transaction_date,total_loan_amount,total_inflow_amt,total_outflow_amt,total_billpayment_amt,total_savings_amt,ltv_credit,ltv_credit_no_risk,ltv_nocredit,ltv
FHLBWU,46,45,2025-11-30 12:23:12,ACTIVE,2025-12-01,2025-12-01,0.0,2000.0000000000,1000.0000000000,1000.0000000000,0E-10,0.0,0.0,151.6,151.6
5E305P,517,517,2024-08-16 00:00:00,ACTIVE,2024-08-16,2024-08-16,0.0,510.0000000000,500.0000000000,0E-10,0E-10,0.0,0.0,11.05,11.05
37U3WX,2203,1816,2020-01-04 15:28:41,EXITED,2020-01-10,2021-01-25,2760000.0,True,True,True,True,2279300.82,3455280.07,0.0,2279300.82
8WPVJ3,2617,2614,2018-11-16 13:10:23,INACTIVE,2018-11-19,2018-11-19,500000.0,True,True,True,True,245757.88,453196.64,0.0,245757.88
4MZL3F,100,92,2025-10-07 06:47:01,ACTIVE,2025-10-15,2025-10-15,0.0,200.0000000000,0E-10,200.0000000000,0E-10,0.0,0.0,25.99,25.99
BJ95EN,330,328,2025-02-19 00:00:00,ACTIVE,2025-02-19,2025-02-21,0.0,500.0000000000,0E-10,500.0000000000,0E-10,0.0,0.0,64.97,64.97
DKCDFE,285,285,2025-04-05 00:00:00,ACTIVE,2025-04-05,2025-04-05,0.0,600.0000000000,500.0000000000,0E-10,500.0000000000,0.0,0.0,26.53,26.53
1FH32O,1315,1315,2022-06-10 00:00:00,ACTIVE,2022-06-10,2022-06-10,0.0,500.0000000000,0E-10,0E-10,0E-10,0.0,0.0,10.83,10.83
DUI36U,2566,2443,2019-01-06 20:03:06,EXITED,2019-05-09,2019-05-09,70000.0,True,True,True,True,18168.66,35317.84,0.0,18168.66
2ONUWN,134,102,2025-09-03 06:44:13,ACTIVE,2025-09-09,2025-10-05,0.0,12000.0000000000,11621.5000000000,200.0000000000,5000.0000000000,0.0,0.0,416.9,416.9
13BHKI,2891,2883,2018-02-15 07:52:44,EXITED,2018-02-23,2018-02-23,1000000.0,True,True,True,True,1155351.11,1521866.78,0.0,1155351.11
7MKGDR,46,45,2025-11-30 09:20:45,ACTIVE,2025-12-01,2025-12-01,0.0,2000.0000000000,999.7500000000,1000.0000000000,0E-10,0.0,0.0,151.6,151.6
5K7LTV,847,773,2023-09-21 09:14:20,ACTIVE,2023-10-14,2023-12-04,0.0,20650.0000000000,20600.0000000000,0E-10,10300.0000000000,0.0,0.0,418.89,418.89
8MIIG9,2352,2351,2019-08-08 11:21:26,INACTIVE,2019-08-09,2019-08-09,200000.0,True,True,True,True,245131.6,321241.12,0.0,245131.6
8PM1FK,1790,1072,2021-02-20 14:59:47,ACTIVE,2023-02-08,2023-02-08,0.0,500.0000000000,500.0000000000,0E-10,0E-10,0.0,0.0,10.83,10.83
1KX35X,452,452,2024-10-20 00:00:00,ACTIVE,2024-10-20,2024-10-20,0.0,50000.0000000000,45000.0000000000,0E-10,45000.0000000000,0.0,0.0,2301.09,2301.09
3S2HPN,2054,724,2020-06-01 19:47:20,ACTIVE,2024-01-14,2024-01-22,0.0,500.0000000000,500.0000000000,0E-10,0E-10,0.0,0.0,10.83,10.83
7222L6,1615,1610,2021-08-14 17:40:50,ACTIVE,2021-08-19,2021-08-19,0.0,100.0000000000,100.0000000000,0E-10,0E-10,0.0,0.0,2.17,2.17
3CDH0G,49,48,2025-11-27 21:33:04,ACTIVE,2025-11-28,2025-11-28,0.0,2000.0000000000,1000.0000000000,1000.0000000000,0E-10,0.0,0.0,151.6,151.6
B15O3G,1454,1450,2022-01-22 10:34:01,INACTIVE,2022-01-26,2022-01-26,350000.0,True,True,True,True,299076.37,463168.19,0.0,299076.37
758ZSY,1253,1251,2022-08-11 00:49:14,ACTIVE,2022-08-13,2022-08-13,0.0,100.0000000000,100.0000000000,0E-10,0E-10,0.0,0.0,2.17,2.17
XVPWB1,266,248,2025-04-24 00:00:00,ACTIVE,2025-04-24,2025-05-12,0.0,3400.0000000000,2500.0000000000,900.0000000000,1500.0000000000,0.0,0.0,211.7,211.7
CKTAE8,142,71,2025-08-26 08:46:47,ACTIVE,2025-08-30,2025-11-05,0.0,559976.8800000000,539344.3000000000,30700.0000000000,0E-10,0.0,0.0,6817.25,6817.25
97DVFC,201,201,2025-06-28 00:00:00,ACTIVE,2025-06-28,2025-06-28,0.0,10.0000000000,0E-10,0E-10,0E-10,0.0,0.0,0.22,0.22
ISLWJY,812,717,2023-10-26 22:57:59,ACTIVE,2024-01-23,2024-01-29,5000.0,12000.0000000000,11950.0000000000,0E-10,0E-10,-227.61,364.11,259.89,32.28
A30VCG,585,583,2024-06-09 00:00:00,ACTIVE,2024-06-09,2024-06-11,18501.0,44501.0000000000,44100.2900000000,0E-10,0E-10,3634.93,5825.12,963.77,4598.7
11PQ41,2963,2369,2017-12-05 11:51:53,EXITED,2017-12-12,2019-07-22,400000.0,True,True,True,True,17161.81,134152.31,0.0,17161.81
3F6UYR,2453,2136,2019-04-29 20:56:06,INACTIVE,2019-05-28,2020-03-11,700000.0,True,True,True,True,106816.8,367777.99,0.0,106816.8
9BOPOI,342,342,2025-02-07 00:00:00,ACTIVE,2025-02-07,2025-02-07,0.0,100.0000000000,0E-10,100.0000000000,0E-10,0.0,0.0,12.99,12.99
99ZU9Y,2709,2707,2018-08-16 07:48:35,INACTIVE,2018-08-18,2018-08-18,50000.0,True,True,True,True,67705.46,79311.43,0.0,67705.46
EI68UW,47,47,2025-11-29 00:00:00,ACTIVE,2025-11-29,2025-11-29,0.0,3000.0000000000,2000.0000000000,5000.0000000000,0E-10,0.0,0.0,606.4,606.4
8FK8RK,2597,672,2018-12-06 00:00:00,ACTIVE,2018-12-06,2024-03-14,0.0,100000.0000000000,99950.0000000000,0E-10,0E-10,0.0,0.0,33.73,33.73
79PKBZ,586,28,2024-06-08 21:42:15,ACTIVE,2024-07-25,2025-12-18,0.0,6432429.0800000000,6431273.1600000000,1635.0000000000,2347790.9200000000,0.0,0.0,11897.2,11897.2
A2JET5,2911,2254,2018-01-26 00:00:00,INACTIVE,2018-01-26,2019-11-14,520000.0,True,True,True,True,70208.09,216391.99,0.0,70208.09
D3QIND,922,820,2023-07-08 08:27:55,ACTIVE,2023-08-21,2023-10-18,55000.0,43000.0000000000,42138.1600000000,0E-10,0E-10,9393.08,21349.54,473.54,9866.62
BOCMKS,1240,1240,2022-08-24 00:00:00,ACTIVE,2022-08-24,2022-08-24,0.0,100.0000000000,0E-10,0E-10,0E-10,0.0,0.0,2.17,2.17
CVXDIH,1910,1539,2020-10-23 21:46:40,ACTIVE,2021-08-03,2021-10-29,33832.0,15000.0000000000,14999.8200000000,0E-10,0E-10,3851.72,8866.8,110.75,3962.47
5F4JZQ,1008,1005,2023-04-13 17:57:57,ACTIVE,2023-04-16,2023-04-16,0.0,1600.0000000000,1600.0000000000,0E-10,100.0000000000,0.0,0.0,37.36,37.36
1Q2AL4,2402,2401,2019-06-19 14:34:12,INACTIVE,2019-06-20,2019-06-20,130000.0,True,True,True,True,127474.48,187174.92,0.0,127474.48
5WRDGU,3051,3046,2017-09-08 11:34:07,INACTIVE,2017-09-13,2017-09-13,110000.0,True,True,True,True,11937.43,47973.09,0.0,11937.43
EHTD8C,347,347,2025-02-02 00:00:00,ACTIVE,2025-02-02,2025-02-02,0.0,100.0000000000,0E-10,100.0000000000,0E-10,0.0,0.0,12.99,12.99
AYRNL1,1918,1737,2020-10-15 11:15:50,ACTIVE,2021-04-14,2021-04-14,0.0,100.0000000000,0E-10,0E-10,0E-10,0.0,0.0,2.17,2.17
86MISF,2619,2616,2018-11-14 15:46:12,INACTIVE,2018-11-17,2018-11-17,300000.0,True,True,True,True,42029.65,152351.8,0.0,42029.65
F47VGK,990,891,2023-05-01 08:07:29,ACTIVE,2023-05-09,2023-08-08,100000.0,50000.0000000000,50000.0000000000,0E-10,0E-10,9217.88,26674.72,353.12,9571.0
2P6J49,2597,1066,2018-12-06 12:15:21,INACTIVE,2023-02-14,2023-02-14,1000000.0,True,True,True,True,26896.61,299360.93,0.0,26896.61
26Q9NP,3067,2949,2017-08-23 14:57:34,EXITED,2017-08-24,2017-12-19,590000.0,True,True,True,True,134584.96,309942.68,0.0,134584.96
1O9DHB,1318,1317,2022-06-07 09:19:13,ACTIVE,2022-06-08,2022-06-08,0.0,150.0000000000,0E-10,0E-10,0E-10,0.0,0.0,3.25,3.25
1K6HHE,2311,1441,2019-09-18 16:56:59,ACTIVE,2022-02-04,2022-02-04,0.0,200.0000000000,0E-10,0E-10,0E-10,0.0,0.0,4.33,4.33
370EAJ,2954,2949,2017-12-14 12:03:11,INACTIVE,2017-12-19,2017-12-19,110000.0,True,True,True,True,76679.36,108538.9,0.0,76679.36
395LZ0,3184,3184,2017-04-28 00:00:00,INACTIVE,2017-04-28,2017-04-28,24002.0,True,True,True,True,2700.33,7613.84,0.0,2700.33
2JZONH,202,10,2025-06-27 20:25:30,ACTIVE,2026-01-05,2026-01-05,0.0,85000.0000000000,85000.0000000000,0E-10,85000.0000000000,0.0,0.0,4141.96,4141.96
13FU0U,603,461,2024-05-22 15:07:57,ACTIVE,2024-07-10,2024-10-11,23900.0,40100.0000000000,23889.0000000000,0E-10,0E-10,1955.79,4176.79,277.17,2232.96
1W6Z4F,2809,2803,2018-05-08 08:53:22,INACTIVE,2018-05-14,2018-05-14,120000.0,True,True,True,True,51576.83,91941.26,0.0,51576.83
6IHKJ2,966,89,2023-05-25 15:23:42,ACTIVE,2025-06-27,2025-10-18,0.0,2155931.8500000000,2155744.3100000000,0E-10,1964762.1500000000,0.0,0.0,26284.47,26284.47
1WK3OZ,405,405,2024-12-06 00:00:00,ACTIVE,2024-12-06,2024-12-06,0.0,1000.0000000000,1000.0000000000,0E-10,0E-10,0.0,0.0,21.66,21.66
53B0MK,300,264,2025-03-21 18:43:34,ACTIVE,2025-03-22,2025-04-26,0.0,2500.0000000000,2500.0000000000,500.0000000000,0E-10,0.0,0.0,90.24,90.24
8VX94B,2813,2808,2018-05-04 10:25:05,EXITED,2018-05-09,2018-05-09,120000.0,True,True,True,True,198162.09,249780.3,0.0,198162.09
AWD3OK,905,877,2023-07-25 16:01:31,ACTIVE,2023-07-26,2023-08-22,55000.0,55000.0000000000,53500.0000000000,1500.0000000000,0E-10,6453.09,19343.26,1353.58,7806.67
ACL2JH,2974,2974,2017-11-24 00:00:00,EXITED,2017-11-24,2017-11-24,10000.0,True,True,True,True,5940.94,7882.12,0.0,5940.94
BMKJ1I,1241,575,2022-08-23 00:38:26,ACTIVE,2024-03-05,2024-06-19,0.0,1200.0000000000,140.0000000000,1050.0000000000,0E-10,0.0,0.0,39.17,39.17
1BJQEV,160,134,2025-08-08 00:00:00,ACTIVE,2025-08-08,2025-09-03,0.0,59802.0000000000,58317.2600000000,1400.0000000000,5000.0000000000,0.0,0.0,1582.11,1582.11
9IMB4H,888,888,2023-08-11 00:00:00,ACTIVE,2023-08-11,2023-08-11,5000.0,5000.0000000000,5000.0000000000,0E-10,0E-10,4214.04,5776.79,108.29,4322.33
DRS2LW,628,623,2024-04-27 21:05:42,ACTIVE,2024-05-02,2024-05-02,0.0,40.0000000000,0E-10,0E-10,0E-10,0.0,0.0,0.87,0.87
BDVOR7,551,54,2024-07-13 13:46:37,ACTIVE,2024-09-30,2025-11-22,0.0,1184913.9200000000,1202451.6600000000,22850.0000000000,82900.0000000000,0.0,0.0,2175.23,2175.23
654R8T,49,48,2025-11-27 23:57:11,ACTIVE,2025-11-28,2025-11-28,0.0,9000.0000000000,7990.7500000000,1000.0000000000,0E-10,0.0,0.0,303.2,303.2
8FBPXJ,1918,1245,2020-10-15 14:35:36,ACTIVE,2022-08-19,2022-08-19,0.0,200.0000000000,200.0000000000,0E-10,0E-10,0.0,0.0,4.33,4.33
8OXD31,1209,1209,2022-09-24 00:00:00,ACTIVE,2022-09-24,2022-09-24,0.0,100.0000000000,0E-10,100.0000000000,0E-10,0.0,0.0,12.99,12.99
998KX4,54,54,2025-11-22 00:00:00,ACTIVE,2025-11-22,2025-11-22,0.0,1113.0000000000,910.7500000000,200.0000000000,0E-10,0.0,0.0,45.76,45.76
5J07V8,598,369,2024-05-27 00:00:00,ACTIVE,2024-05-27,2025-01-11,0.0,321100.0000000000,299200.0000000000,22350.0000000000,0E-10,0.0,0.0,1222.75,1222.75
5W2R3Z,3286,3286,2017-01-16 00:00:00,INACTIVE,2017-01-16,2017-01-16,250000.0,True,True,True,True,30866.53,116423.59,0.0,30866.53
QUVCDF,2662,2660,2018-10-02 13:35:54,INACTIVE,2018-10-04,2018-10-04,140000.0,True,True,True,True,9592.77,67311.56,0.0,9592.77
ECQ58D,2351,5,2019-08-09 14:25:09,ACTIVE,2024-01-09,2026-01-10,31300000.0,21194305.6100000000,21115325.6400000000,0E-10,0E-10,1554900.7,2653412.25,18786.31,1573687.01
4LCS3E,1094,1093,2023-01-17 13:39:29,ACTIVE,2023-01-18,2023-01-18,0.0,3000.0000000000,3000.0000000000,0E-10,0E-10,0.0,0.0,64.97,64.97
2TMZ1U,1306,1013,2022-06-19 12:56:59,ACTIVE,2022-11-01,2023-04-08,46042.7,1151100.0000000000,1148554.8500000000,1700.0000000000,0E-10,-4217.24,3386.79,4738.46,521.22
C5FD0G,908,534,2023-07-22 13:27:25,ACTIVE,2024-02-24,2024-07-30,48000.0,48000.0000000000,47780.0000000000,100.0000000000,0E-10,13110.46,16739.74,199.44,13309.9
DYL1VQ,2677,2554,2018-09-17 14:23:59,INACTIVE,2018-09-18,2019-01-18,100000.0,True,True,True,True,19092.41,44836.92,0.0,19092.41
P4GSGJ,1409,810,2022-03-08 12:04:41,ACTIVE,2023-02-13,2023-10-28,0.0,17879.0000000000,17780.0000000000,100.0000000000,0E-10,0.0,0.0,46.28,46.28
198KL6,1412,1260,2022-03-05 09:55:19,ACTIVE,2022-08-04,2022-08-04,0.0,200.0000000000,200.0000000000,0E-10,0E-10,0.0,0.0,4.33,4.33
D0EO5G,760,759,2023-12-17 00:00:00,ACTIVE,2023-12-17,2023-12-18,0.0,780.0000000000,390.0000000000,0E-10,0E-10,0.0,0.0,16.89,16.89
EUQVQP,2231,187,2019-12-07 12:24:09,ACTIVE,2025-07-12,2025-07-12,0.0,1040.0000000000,1030.7500000000,0E-10,0E-10,0.0,0.0,22.52,22.52
R9LH8E,2753,2481,2018-07-03 06:43:20,INACTIVE,2019-04-01,2019-04-01,1450000.0,True,True,True,True,1515838.57,2158403.67,0.0,1515838.57
EBOYVD,331,6,2025-02-18 12:38:27,ACTIVE,2025-03-07,2026-01-09,0.0,8216467.2300000000,10191044.0200000000,2300.0000000000,0E-10,0.0,0.0,17300.54,17300.54
CF5MAE,2465,2465,2019-04-17 00:00:00,INACTIVE,2019-04-17,2019-04-17,210000.0,True,True,True,True,468016.91,536411.77,0.0,468016.91
6X147S,2574,1599,2018-12-29 07:50:55,INACTIVE,2021-02-22,2021-08-30,167000.0,True,True,True,True,26502.13,60460.69,0.0,26502.13
3WTKXV,314,141,2025-03-07 15:52:32,ACTIVE,2025-08-27,2025-08-27,0.0,3600.0000000000,3580.2500000000,0E-10,0E-10,0.0,0.0,77.97,77.97
DXK9NQ,1162,999,2022-11-10 08:21:46,ACTIVE,2023-04-22,2023-04-22,0.0,10.0000000000,0E-10,0E-10,0E-10,0.0,0.0,0.22,0.22
15H715,48,48,2025-11-28 00:00:00,ACTIVE,2025-11-28,2025-11-28,0.0,2000.0000000000,1000.0000000000,1000.0000000000,0E-10,0.0,0.0,151.6,151.6
ET3VJY,2436,1449,2019-05-16 21:59:42,ACTIVE,2019-06-11,2022-01-27,60000.0,100.0000000000,100.0000000000,0E-10,0E-10,37516.73,54521.44,0.07,37516.8
DPU0TO,2597,2593,2018-12-06 16:25:00,EXITED,2018-12-10,2018-12-10,50000.0,True,True,True,True,32780.54,47793.43,0.0,32780.54
7P402Z,1404,1239,2022-03-13 11:32:20,ACTIVE,2022-08-25,2022-08-25,0.0,200.0000000000,100.0000000000,100.0000000000,0E-10,0.0,0.0,15.16,15.16
AH6PPW,833,441,2023-10-05 21:37:12,ACTIVE,2023-10-21,2024-10-31,0.0,149400.0000000000,143075.0000000000,6300.0000000000,100.0000000000,0.0,0.0,311.98,311.98
4U1O6R,2295,2291,2019-10-04 07:55:26,INACTIVE,2019-10-08,2019-10-08,670000.0,True,True,True,True,27534.23,319007.29,0.0,27534.23
7UG81O,3187,1300,2017-04-25 10:42:52,INACTIVE,2017-04-28,2022-06-25,11670000.0,True,True,True,True,2221690.67,5838073.98,0.0,2221690.67
2GTUYC,33,2,2025-12-13 00:00:00,ACTIVE,2025-12-13,2026-01-13,0.0,141000.0000000000,134663.9200000000,5500.0000000000,0E-10,0.0,0.0,3421.39,3421.39
7BRBP4,2317,1602,2019-09-12 10:32:10,ACTIVE,2021-08-27,2021-08-27,0.0,100.0000000000,100.0000000000,0E-10,0E-10,0.0,0.0,2.17,2.17
EHY43A,2312,1425,2019-09-17 22:24:04,ACTIVE,2022-02-20,2022-02-20,0.0,100.0000000000,0E-10,0E-10,0E-10,0.0,0.0,2.17,2.17
ARWG0Q,307,307,2025-03-14 00:00:00,ACTIVE,2025-03-14,2025-03-14,0.0,700.0000000000,700.0000000000,0E-10,0E-10,0.0,0.0,15.16,15.16
EKQK8R,3056,2,2017-09-03 05:17:23,ACTIVE,2026-01-05,2026-01-13,0.0,213500.0000000000,0E-10,0E-10,0E-10,0.0,0.0,4623.83,4623.83
4P5CH5,279,278,2025-04-11 10:23:36,ACTIVE,2025-04-12,2025-04-12,0.0,3000.0000000000,0E-10,3000.0000000000,0E-10,0.0,0.0,389.83,389.83
2VMRD3,735,704,2024-01-11 00:00:00,ACTIVE,2024-01-11,2024-02-11,0.0,27651.6200000000,27000.7100000000,600.0000000000,5914.7100000000,0.0,0.0,772.5,772.5
9Y51XO,1393,1366,2022-03-24 11:28:58,ACTIVE,2022-04-20,2022-04-20,0.0,10000.0000000000,0E-10,0E-10,0E-10,0.0,0.0,216.57,216.57
WCVRY1,66,54,2025-11-10 09:16:53,ACTIVE,2025-11-21,2025-11-22,0.0,20000.0000000000,19937.6300000000,0E-10,0E-10,0.0,0.0,433.15,433.15
6AXGJ6,2160,477,2020-02-16 22:06:18,ACTIVE,2024-07-01,2024-09-25,0.0,5000.0000000000,0E-10,5000.0000000000,0E-10,0.0,0.0,224.04,224.04
45G94G,1342,225,2022-05-14 07:21:40,ACTIVE,2024-01-24,2025-06-04,0.0,226350.0000000000,226134.3800000000,0E-10,100.0000000000,0.0,0.0,295.47,295.47
DU25LD,1919,1898,2020-10-14 09:13:55,INACTIVE,2020-11-04,2020-11-04,1200000.0,True,True,True,True,120529.39,565296.52,0.0,120529.39
B9D791,1316,48,2022-06-09 15:17:01,ACTIVE,2025-04-23,2025-11-28,0.0,107000.0000000000,100002.6600000000,10600.0000000000,0E-10,0.0,0.0,472.53,472.53
1SUEWN,158,1,2025-08-10 00:00:00,ACTIVE,2025-08-10,2026-01-14,0.0,8019596.6700000000,7998228.8600000000,0E-10,7893164.3600000000,0.0,0.0,73551.0,73551.0
7GPMVJ,1311,1298,2022-06-14 10:18:30,ACTIVE,2022-06-27,2022-06-27,0.0,5000.0000000000,5000.0000000000,0E-10,0E-10,0.0,0.0,108.29,108.29
COD6MI,143,104,2025-08-25 10:13:51,ACTIVE,2025-10-03,2025-10-03,0.0,10000.0000000000,9926.8800000000,0E-10,0E-10,0.0,0.0,216.57,216.57
GNG8Z8,2484,2477,2019-03-29 14:12:16,EXITED,2019-04-05,2019-04-05,130000.0,True,True,True,True,309030.44,384996.22,0.0,309030.44
5EE6K1,686,685,2024-02-29 00:00:00,ACTIVE,2024-02-29,2024-03-01,0.0,1000.0000000000,900.0000000000,100.0000000000,0E-10,0.0,0.0,32.49,32.49
89138L,547,188,2024-07-17 21:20:38,ACTIVE,2025-07-05,2025-07-11,0.0,100.0000000000,0E-10,100.0000000000,0E-10,0.0,0.0,12.99,12.99
C2MIUQ,1220,1216,2022-09-13 11:28:14,ACTIVE,2022-09-17,2022-09-17,0.0,1000.0000000000,1000.0000000000,1000.0000000000,0E-10,0.0,0.0,129.94,129.94
8YYK2P,1400,1282,2022-03-17 06:52:25,ACTIVE,2022-06-15,2022-07-13,20000.0,26150.0000000000,26000.0000000000,100.0000000000,0E-10,639.13,3844.21,577.17,1216.3
A44GUJ,463,463,2024-10-09 00:00:00,ACTIVE,2024-10-09,2024-10-09,0.0,20000.0000000000,20000.0000000000,0E-10,0E-10,0.0,0.0,433.15,433.15
CVZ80Q,1202,966,2022-10-01 11:25:07,ACTIVE,2023-05-25,2023-05-25,0.0,102000.0000000000,101000.0000000000,1300.0000000000,50000.0000000000,0.0,0.0,3703.4,3703.4
9G37X1,257,257,2025-05-03 00:00:00,ACTIVE,2025-05-03,2025-05-03,0.0,300.0000000000,300.0000000000,0E-10,0E-10,0.0,0.0,6.5,6.5
54IZY4,660,659,2024-03-26 14:59:09,ACTIVE,2024-03-27,2024-03-27,0.0,2000.0000000000,2000.0000000000,0E-10,0E-10,0.0,0.0,43.31,43.31
4NEF2T,2842,2430,2018-04-05 06:14:52,INACTIVE,2018-04-13,2019-05-22,440000.0,True,True,True,True,68221.09,239097.56,0.0,68221.09
3UVFAM,114,11,2025-09-23 00:00:00,ACTIVE,2025-09-23,2026-01-04,0.0,19017.6000000000,18010.7500000000,900.0000000000,9982.4000000000,0.0,0.0,224.88,224.88
EL9E11,99,95,2025-10-08 00:00:00,ACTIVE,2025-10-08,2025-10-12,0.0,5050.0000000000,5010.7500000000,0E-10,0E-10,0.0,0.0,109.37,109.37
20NDFR,1758,15,2021-03-24 11:54:46,ACTIVE,2024-07-18,2025-12-31,62400.0,158800.0000000000,157422.6000000000,1000.0000000000,0E-10,5637.24,19401.44,200.05,5837.29
4TTAQ6,2143,1522,2020-03-04 00:00:00,ACTIVE,2020-03-04,2021-11-15,0.0,4496.3900000000,0E-10,0E-10,0E-10,0.0,0.0,4.7,4.7
7VFVPN,211,184,2025-06-18 00:00:00,ACTIVE,2025-06-18,2025-07-15,0.0,4850.0000000000,2803.7500000000,2000.0000000000,0E-10,0.0,0.0,321.61,321.61
3ZE40N,1276,1275,2022-07-19 08:20:13,ACTIVE,2022-07-20,2022-07-20,0.0,1000.0000000000,0E-10,0E-10,0E-10,0.0,0.0,21.66,21.66
CBG1PO,2170,2165,2020-02-06 11:49:01,INACTIVE,2020-02-11,2020-02-11,300000.0,True,True,True,True,15536.82,130302.74,0.0,15536.82
4PJ2IX,636,1,2024-04-19 10:43:06,ACTIVE,2024-05-23,2026-01-14,0.0,775925.0000000000,742506.1400000000,20800.0000000000,0E-10,0.0,0.0,949.68,949.68
ATWBXS,429,429,2024-11-12 00:00:00,ACTIVE,2024-11-12,2024-11-12,0.0,7000.0000000000,7000.0000000000,0E-10,0E-10,0.0,0.0,151.6,151.6
C0KOPE,2289,1555,2019-10-10 14:18:45,INACTIVE,2019-10-14,2021-10-13,430000.0,True,True,True,True,294822.45,468612.5,0.0,294822.45
A5VXM9,3132,3129,2017-06-19 14:25:13,INACTIVE,2017-06-22,2017-06-22,300000.0,True,True,True,True,9402.41,107495.93,0.0,9402.41
29NRPO,2358,1216,2019-08-02 21:02:44,ACTIVE,2022-09-17,2022-09-17,0.0,200.0000000000,200.0000000000,0E-10,0E-10,0.0,0.0,4.33,4.33
EP3A93,1320,1210,2022-06-05 00:00:00,ACTIVE,2022-06-05,2022-09-23,0.0,36000.0000000000,34900.0000000000,10500.0000000000,0E-10,0.0,0.0,518.02,518.02
Y32ELC,457,457,2024-10-15 00:00:00,ACTIVE,2024-10-15,2024-10-15,0.0,5000.0000000000,5000.0000000000,0E-10,0E-10,0.0,0.0,108.29,108.29
D21CF5,3089,2527,2017-08-01 10:07:19,INACTIVE,2019-02-14,2019-02-14,200000.0,True,True,True,True,80288.89,141423.92,0.0,80288.89
7V87UC,195,193,2025-07-04 00:00:00,ACTIVE,2025-07-04,2025-07-06,0.0,8950.0000000000,8914.5000000000,0E-10,0E-10,0.0,0.0,193.83,193.83
1AXF22,585,123,2024-06-09 00:54:15,ACTIVE,2025-09-14,2025-09-14,0.0,50.0000000000,0E-10,0E-10,0E-10,0.0,0.0,1.08,1.08
6XBRN4,46,46,2025-11-30 00:00:00,ACTIVE,2025-11-30,2025-11-30,0.0,2000.0000000000,1000.0000000000,1000.0000000000,0E-10,0.0,0.0,151.6,151.6
1HSLSQ,2815,2815,2018-05-02 00:00:00,EXITED,2018-05-02,2018-05-02,10000.0,True,True,True,True,15065.04,17485.43,0.0,15065.04
DHX1L6,2787,2689,2018-05-30 00:00:00,EXITED,2018-05-30,2018-09-05,90000.0,True,True,True,True,46894.51,64033.48,0.0,46894.51
5NHSX6,329,325,2025-02-20 08:41:45,ACTIVE,2025-02-23,2025-02-24,0.0,5000.0000000000,5000.0000000000,0E-10,1000.0000000000,0.0,0.0,135.36,135.36
BEAUCE,1102,404,2023-01-09 12:52:05,ACTIVE,2024-09-22,2024-12-07,11200.0,19932.6100000000,19894.6100000000,0E-10,0E-10,3067.86,9344.77,168.19,3236.05
B8A8FB,1038,860,2023-03-14 13:07:27,ACTIVE,2023-03-22,2023-09-08,100581.93,109500.0000000000,98242.5000000000,0E-10,0E-10,70870.18,101514.14,416.05,71286.23
7S0IJ6,212,169,2025-06-17 20:48:51,ACTIVE,2025-06-23,2025-07-30,0.0,380666.8800000000,380550.2700000000,0E-10,0E-10,0.0,0.0,6508.94,6508.94
9H3B8W,107,107,2025-09-30 00:00:00,ACTIVE,2025-09-30,2025-09-30,0.0,600.0000000000,510.7500000000,0E-10,0E-10,0.0,0.0,12.99,12.99
92MG51,551,343,2024-07-13 12:35:59,ACTIVE,2024-08-03,2025-02-06,0.0,14175.0000000000,14200.0000000000,0E-10,0E-10,0.0,0.0,48.99,48.99
70PDL8,575,509,2024-06-19 00:00:00,ACTIVE,2024-06-19,2024-08-24,0.0,23003.4200000000,19600.0000000000,3400.0000000000,6500.0000000000,0.0,0.0,466.72,466.72
6A7GUW,3279,3279,2017-01-23 00:00:00,INACTIVE,2017-01-23,2017-01-23,30000.0,True,True,True,True,12072.22,18752.45,0.0,12072.22
4CRSZ8,2918,1767,2018-01-19 07:48:06,EXITED,2018-01-26,2021-03-15,270000.0,True,True,True,True,72432.19,155698.28,0.0,72432.19
6ZAKVQ,2782,2782,2018-06-04 00:00:00,EXITED,2018-06-04,2018-06-04,110000.0,True,True,True,True,126614.49,151598.69,0.0,126614.49
EFI1GC,1157,671,2022-11-15 12:42:37,ACTIVE,2022-11-22,2024-03-15,600000.0,517316.1300000000,516527.7400000000,0E-10,0E-10,17247.08,177283.16,700.23,17947.31
6S8SG3,2991,2969,2017-11-07 14:27:48,EXITED,2017-11-29,2017-11-29,310000.0,True,True,True,True,20903.08,112318.73,0.0,20903.08
9QEB4L,45,44,2025-12-01 11:08:27,ACTIVE,2025-12-02,2025-12-02,0.0,1000.0000000000,0E-10,1000.0000000000,0E-10,0.0,0.0,129.94,129.94
5XZB6I,360,19,2025-01-20 22:39:01,ACTIVE,2025-01-22,2025-12-27,0.0,20534328.3600000000,20536869.4400000000,300.0000000000,17063177.8100000000,0.0,0.0,80001.31,80001.31
2LA2GP,2629,2627,2018-11-04 16:56:14,INACTIVE,2018-11-06,2018-11-06,240000.0,True,True,True,True,84244.86,162313.5,0.0,84244.86
9EIB4W,49,49,2025-11-27 00:00:00,ACTIVE,2025-11-27,2025-11-27,0.0,2000.0000000000,990.7500000000,1000.0000000000,0E-10,0.0,0.0,151.6,151.6
CIB5BF,2921,2921,2018-01-16 00:00:00,INACTIVE,2018-01-16,2018-01-16,120000.0,True,True,True,True,15571.23,70831.71,0.0,15571.23
